# Data Source: Alternative.me Fear & Greed Index API (https://alternative.me/crypto/fear-and-greed-index/)
FearGreedClassification
Greed
Neutral
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Greed
Greed
Greed
Extreme Greed
Greed
Greed
Greed
Extreme Greed
Greed
Extreme Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Extreme Greed
Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Greed
Extreme Greed
Extreme Greed
Greed
Greed
Extreme Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Neutral
Fear
Neutral
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Neutral
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Neutral
Greed
Neutral
Fear
Fear
Fear
Neutral
Fear
Neutral
Neutral
Neutral
Neutral
Fear
Fear
Fear
Fear
Fear
Fear
Fear
Fear
Extreme Fear
Extreme Fear
Fear
Neutral
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Neutral
Greed
Fear
Fear
Fear
Extreme Fear
Fear
Extreme Fear
Neutral
Fear
Fear
Extreme Fear
Fear
Fear
Fear
Fear
Extreme Fear
Fear
Fear
Fear
Fear
Fear
Fear
Greed
Neutral
Greed
Neutral
Fear
Fear
Fear
Fear
Fear
Fear
Fear
Fear
Fear
Extreme Fear
Extreme Fear
Fear
Fear
Fear
Fear
Fear
Fear
Neutral
Neutral
Fear
Fear
Fear
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Greed
Neutral
Greed
Greed
Greed
Greed
Neutral
Fear
Fear
Fear
Neutral
Neutral
Neutral
Neutral
Neutral
Fear
Fear
Neutral
Neutral
Neutral
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Greed
Greed
Neutral
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Extreme Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Greed
Extreme Greed
Greed
Greed
Fear
Greed
Neutral
Neutral
Fear
Fear
Fear
Fear
Neutral
Fear
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Fear
Neutral
Greed
Neutral
Neutral
Neutral
Extreme Fear
Extreme Fear
Extreme Fear
Extreme Fear
Extreme Fear
