Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD,Currency
N100,2014-11-12,820.6099853515625,822.4500122070312,811.489990234375,812.27001953125,812.27001953125,699071600.0,812.27001953125,USD
N100,2014-11-13,816.0399780273438,818.9299926757812,808.4099731445312,814.1500244140625,814.1500244140625,639620500.0,814.1500244140625,USD
N100,2014-11-14,817.3099975585938,817.3099975585938,809.5700073242188,815.9299926757812,815.9299926757812,433375700.0,815.9299926757812,USD
N100,2014-11-17,809.6599731445312,821.8599853515625,809.1400146484375,819.75,819.75,391045100.0,819.75,USD
N100,2014-11-18,820.0700073242188,826.7999877929688,818.9000244140625,826.0399780273438,826.0399780273438,484746200.0,826.0399780273438,USD
N100,2014-11-19,825.7899780273438,830.4600219726562,823.6300048828125,827.1699829101562,827.1699829101562,357304900.0,827.1699829101562,USD
N100,2014-11-20,826.8200073242188,826.9500122070312,818.1199951171875,823.4299926757812,823.4299926757812,512885900.0,823.4299926757812,USD
N100,2014-11-21,825.4000244140625,843.4500122070312,824.3800048828125,841.97998046875,841.97998046875,644845400.0,841.97998046875,USD
N100,2014-11-24,842.7899780273438,849.9199829101562,842.1500244140625,844.5800170898438,844.5800170898438,483966400.0,844.5800170898438,USD
N100,2014-11-25,844.3699951171875,851.030029296875,843.3699951171875,846.739990234375,846.739990234375,669114700.0,846.739990234375,USD
N100,2014-11-26,846.8800048828125,850.010009765625,844.6699829101562,846.02001953125,846.02001953125,401628200.0,846.02001953125,USD
N100,2014-11-27,847.22998046875,850.8499755859375,847.030029296875,848.8699951171875,848.8699951171875,365369400.0,848.8699951171875,USD
N100,2014-11-28,848.5,850.5399780273438,844.3599853515625,850.5399780273438,850.5399780273438,391537000.0,850.5399780273438,USD
N100,2014-12-01,844.6799926757812,848.75,841.6199951171875,848.02001953125,848.02001953125,442241600.0,848.02001953125,USD
N100,2014-12-02,851.72998046875,856.260009765625,848.280029296875,851.5700073242188,851.5700073242188,388651800.0,851.5700073242188,USD
N100,2014-12-03,852.52001953125,855.3300170898438,850.9199829101562,852.8099975585938,852.8099975585938,388250500.0,852.8099975585938,USD
N100,2014-12-04,854.5800170898438,859.8599853515625,840.6199951171875,842.72998046875,842.72998046875,692469500.0,842.72998046875,USD
N100,2014-12-05,850.1799926757812,860.530029296875,849.6799926757812,860.1900024414062,860.1900024414062,465784400.0,860.1900024414062,USD
N100,2014-12-08,856.6900024414062,857.969970703125,852.8900146484375,852.8900146484375,852.8900146484375,307612700.0,852.8900146484375,USD
N100,2014-12-09,845.0900268554688,846.4199829101562,832.1099853515625,832.780029296875,832.780029296875,526247700.0,832.780029296875,USD
N100,2014-12-10,836.3200073242188,840.489990234375,825.9199829101562,827.969970703125,827.969970703125,460059200.0,827.969970703125,USD
N100,2014-12-11,826.47998046875,830.8200073242188,821.989990234375,826.780029296875,826.780029296875,443571200.0,826.780029296875,USD
N100,2014-12-12,820.9099731445312,822.510009765625,804.7000122070312,805.4299926757812,805.4299926757812,445451700.0,805.4299926757812,USD
N100,2014-12-15,802.8300170898438,811.3699951171875,785.72998046875,786.72998046875,786.72998046875,614894400.0,786.72998046875,USD
N100,2014-12-16,790.22998046875,802.1099853515625,772.9199829101562,801.8800048828125,801.8800048828125,909754800.0,801.8800048828125,USD
N100,2014-12-17,792.3499755859375,807.0,792.0,804.0599975585938,804.0599975585938,762005500.0,804.0599975585938,USD
N100,2014-12-18,817.5,830.0599975585938,813.0900268554688,830.0599975585938,830.0599975585938,658737500.0,830.0599975585938,USD
N100,2014-12-19,836.8699951171875,838.5700073242188,824.6699829101562,831.9299926757812,831.9299926757812,849928700.0,831.9299926757812,USD
N100,2014-12-22,834.1699829101562,841.2999877929688,833.6199951171875,835.9500122070312,835.9500122070312,397740500.0,835.9500122070312,USD
N100,2014-12-23,838.0700073242188,846.8400268554688,837.510009765625,846.8400268554688,846.8400268554688,278631400.0,846.8400268554688,USD
N100,2014-12-24,845.219970703125,847.1900024414062,843.6599731445312,843.8599853515625,843.8599853515625,61501300.0,843.8599853515625,USD
N100,2014-12-29,844.6500244140625,846.969970703125,835.8099975585938,846.969970703125,846.969970703125,476130400.0,846.969970703125,USD
N100,2014-12-30,842.72998046875,842.8200073242188,834.3400268554688,834.3400268554688,834.3400268554688,437422400.0,834.3400268554688,USD
N100,2014-12-31,835.260009765625,839.6400146484375,835.260009765625,839.52001953125,839.52001953125,161131500.0,839.52001953125,USD
N100,2015-01-02,843.030029296875,845.97998046875,830.7999877929688,835.969970703125,835.969970703125,333050000.0,835.969970703125,USD
N100,2015-01-05,831.0900268554688,841.47998046875,810.8699951171875,811.7899780273438,811.7899780273438,698226400.0,811.7899780273438,USD
N100,2015-01-06,813.6099853515625,817.239990234375,803.6500244140625,805.469970703125,805.469970703125,577022100.0,805.469970703125,USD
N100,2015-01-07,810.6500244140625,816.27001953125,805.280029296875,810.9400024414062,810.9400024414062,463361300.0,810.9400024414062,USD
N100,2015-01-08,822.75,838.97998046875,820.5599975585938,837.72998046875,837.72998046875,514715400.0,837.72998046875,USD
N100,2015-01-09,835.9099731445312,840.5900268554688,818.9500122070312,824.3900146484375,824.3900146484375,499788100.0,824.3900146484375,USD
N100,2015-01-12,827.469970703125,836.9500122070312,822.0900268554688,832.760009765625,832.760009765625,424327700.0,832.760009765625,USD
N100,2015-01-13,828.6699829101562,848.469970703125,827.5499877929688,845.2999877929688,845.2999877929688,435772700.0,845.2999877929688,USD
N100,2015-01-14,834.4500122070312,847.969970703125,830.989990234375,833.75,833.75,592871300.0,833.75,USD
N100,2015-01-15,841.739990234375,853.969970703125,817.530029296875,851.7999877929688,851.7999877929688,837695100.0,851.7999877929688,USD
N100,2015-01-16,847.8200073242188,863.75,847.510009765625,862.8200073242188,862.8200073242188,592856800.0,862.8200073242188,USD
N100,2015-01-19,864.52001953125,870.4299926757812,860.6699829101562,866.8099975585938,866.8099975585938,470919100.0,866.8099975585938,USD
N100,2015-01-20,869.0800170898438,877.5999755859375,868.6400146484375,873.7899780273438,873.7899780273438,577233000.0,873.7899780273438,USD
N100,2015-01-21,876.219970703125,881.4000244140625,868.2899780273438,881.4000244140625,881.4000244140625,652271800.0,881.4000244140625,USD
N100,2015-01-22,882.2100219726562,896.6400146484375,877.9299926757812,894.260009765625,894.260009765625,924727500.0,894.260009765625,USD
N100,2015-01-23,901.0999755859376,917.6199951171876,900.3300170898438,911.72998046875,911.72998046875,804870700.0,911.72998046875,USD
N100,2015-01-26,907.6300048828124,920.4000244140624,907.6300048828124,920.0,920.0,508508000.0,920.0,USD
N100,2015-01-27,919.510009765625,921.1099853515624,906.239990234375,911.3800048828124,911.3800048828124,457454300.0,911.3800048828124,USD
N100,2015-01-28,917.5999755859376,917.72998046875,904.0399780273438,909.719970703125,909.719970703125,858613300.0,909.719970703125,USD
N100,2015-01-29,901.4199829101562,912.3300170898438,901.4199829101562,912.280029296875,912.280029296875,732705400.0,912.280029296875,USD
N100,2015-01-30,915.97998046875,916.5599975585938,902.7999877929688,906.280029296875,906.280029296875,545062800.0,906.280029296875,USD
N100,2015-02-02,908.1300048828124,913.0900268554688,900.0399780273438,908.2100219726562,908.2100219726562,505824600.0,908.2100219726562,USD
N100,2015-02-03,912.77001953125,921.52001953125,911.3599853515624,918.3200073242188,918.3200073242188,816681900.0,918.3200073242188,USD
N100,2015-02-04,919.27001953125,922.3900146484376,912.719970703125,922.3900146484376,922.3900146484376,449643000.0,922.3900146484376,USD
N100,2015-02-05,914.3300170898438,923.3800048828124,912.8800048828124,923.2999877929688,923.2999877929688,485801100.0,923.2999877929688,USD
N100,2015-02-06,922.2999877929688,923.7000122070312,917.6400146484376,921.280029296875,921.280029296875,500717100.0,921.280029296875,USD
N100,2015-02-09,914.2899780273438,914.6300048828124,905.72998046875,912.4500122070312,912.4500122070312,462710900.0,912.4500122070312,USD
N100,2015-02-10,914.5,925.0599975585938,910.780029296875,921.469970703125,921.469970703125,469945100.0,921.469970703125,USD
N100,2015-02-11,921.3400268554688,923.3599853515624,917.6699829101562,922.010009765625,922.010009765625,434542500.0,922.010009765625,USD
N100,2015-02-12,920.1300048828124,931.9000244140624,919.3900146484376,928.3300170898438,928.3300170898438,550762900.0,928.3300170898438,USD
N100,2015-02-13,932.0499877929688,937.1400146484376,930.8699951171876,933.2100219726562,933.2100219726562,672765400.0,933.2100219726562,USD
N100,2015-02-16,933.1099853515624,934.0700073242188,930.25,931.030029296875,931.030029296875,386881100.0,931.030029296875,USD
N100,2015-02-17,926.8200073242188,934.4099731445312,920.52001953125,933.2999877929688,933.2999877929688,725161900.0,933.2999877929688,USD
N100,2015-02-18,937.489990234375,942.0999755859376,936.530029296875,941.3099975585938,941.3099975585938,693762200.0,941.3099975585938,USD
N100,2015-02-19,939.3400268554688,948.72998046875,935.77001953125,947.489990234375,947.489990234375,538009900.0,947.489990234375,USD
N100,2015-02-20,945.510009765625,947.4600219726562,939.0700073242188,947.2999877929688,947.2999877929688,591615200.0,947.2999877929688,USD
N100,2015-02-23,954.8400268554688,955.5599975585938,949.9500122070312,955.5599975585938,955.5599975585938,542242400.0,955.5599975585938,USD
N100,2015-02-24,956.7899780273438,962.8699951171876,954.010009765625,961.1400146484376,961.1400146484376,534462200.0,961.1400146484376,USD
N100,2015-02-25,960.75,962.5,955.9400024414062,959.22998046875,959.22998046875,567768900.0,959.22998046875,USD
N100,2015-02-26,958.5599975585938,967.4500122070312,957.489990234375,967.4500122070312,967.4500122070312,467237900.0,967.4500122070312,USD
N100,2015-02-27,966.5599975585938,973.010009765625,964.510009765625,973.010009765625,973.010009765625,489745900.0,973.010009765625,USD
N100,2015-03-02,972.3300170898438,976.3800048828124,967.97998046875,971.0399780273438,971.0399780273438,418615400.0,971.0399780273438,USD
N100,2015-03-03,971.5399780273438,973.510009765625,959.77001953125,960.6400146484376,960.6400146484376,989202200.0,960.6400146484376,USD
N100,2015-03-04,962.6900024414062,969.0999755859376,958.6099853515624,969.0999755859376,969.0999755859376,456704300.0,969.0999755859376,USD
N100,2015-03-05,970.9600219726562,980.469970703125,970.6300048828124,979.3200073242188,979.3200073242188,378464900.0,979.3200073242188,USD
N100,2015-03-06,977.5900268554688,985.3800048828124,977.1099853515624,980.6900024414062,980.6900024414062,485686800.0,980.6900024414062,USD
N100,2015-03-09,975.8900146484376,977.0999755859376,970.8200073242188,973.7999877929688,973.7999877929688,388255800.0,973.7999877929688,USD
N100,2015-03-10,972.1799926757812,974.4400024414062,961.9000244140624,962.9000244140624,962.9000244140624,480015900.0,962.9000244140624,USD
N100,2015-03-11,966.3900146484376,985.4400024414062,966.3200073242188,984.1500244140624,984.1500244140624,500430700.0,984.1500244140624,USD
N100,2015-03-12,983.9299926757812,986.0499877929688,981.280029296875,982.6400146484376,982.6400146484376,440747000.0,982.6400146484376,USD
N100,2015-03-13,984.8300170898438,986.0900268554688,979.0499877929688,986.0399780273438,986.0399780273438,451240400.0,986.0399780273438,USD
N100,2015-03-16,987.469970703125,997.2899780273438,987.469970703125,995.72998046875,995.72998046875,419140400.0,995.72998046875,USD
N100,2015-03-17,996.7000122070312,998.4600219726562,984.4199829101562,988.22998046875,988.22998046875,497513200.0,988.22998046875,USD
N100,2015-03-18,988.5700073242188,989.8400268554688,982.8900146484376,988.9000244140624,988.9000244140624,518370900.0,988.9000244140624,USD
N100,2015-03-19,988.8800048828124,993.7100219726562,984.6599731445312,989.27001953125,989.27001953125,425891800.0,989.27001953125,USD
N100,2015-03-20,991.27001953125,1000.0399780273438,989.3400268554688,996.9000244140624,996.9000244140624,962578600.0,996.9000244140624,USD
N100,2015-03-23,995.280029296875,995.280029296875,988.0399780273438,991.3900146484376,991.3900146484376,574291600.0,991.3900146484376,USD
N100,2015-03-24,988.3900146484376,998.4600219726562,987.2000122070312,995.6300048828124,995.6300048828124,927250000.0,995.6300048828124,USD
N100,2015-03-25,992.52001953125,995.9099731445312,982.0,983.4000244140624,983.4000244140624,626214200.0,983.4000244140624,USD
N100,2015-03-26,976.219970703125,978.22998046875,964.760009765625,978.22998046875,978.22998046875,603819700.0,978.22998046875,USD
N100,2015-03-27,981.3200073242188,984.7999877929688,977.1599731445312,981.9600219726562,981.9600219726562,427087100.0,981.9600219726562,USD
N100,2015-03-30,986.52001953125,995.9199829101562,985.1599731445312,994.0499877929688,994.0499877929688,356213000.0,994.0499877929688,USD
N100,2015-03-31,993.02001953125,997.4000244140624,982.9099731445312,984.5,984.5,458729600.0,984.5,USD
N100,2015-04-01,979.489990234375,997.739990234375,978.9500122070312,988.8699951171876,988.8699951171876,412086900.0,988.8699951171876,USD
N100,2015-04-02,989.760009765625,993.5700073242188,988.8300170898438,992.8400268554688,992.8400268554688,260922300.0,992.8400268554688,USD
N100,2015-04-07,999.1099853515624,1010.5900268554688,997.239990234375,1008.2100219726562,1008.2100219726562,602602000.0,1008.2100219726562,USD
N100,2015-04-08,1006.489990234375,1008.780029296875,1001.9099731445312,1003.280029296875,1003.280029296875,439278000.0,1003.280029296875,USD
N100,2015-04-09,1007.0599975585938,1016.989990234375,1006.7999877929688,1016.989990234375,1016.989990234375,378704100.0,1016.989990234375,USD
N100,2015-04-10,1020.489990234375,1023.989990234375,1018.219970703125,1023.989990234375,1023.989990234375,365709700.0,1023.989990234375,USD
N100,2015-04-13,1023.2000122070312,1028.6400146484375,1020.3800048828124,1027.0699462890625,1027.0699462890625,326057100.0,1027.0699462890625,USD
N100,2015-04-14,1026.5,1028.449951171875,1015.6300048828124,1020.3300170898438,1020.3300170898438,664052800.0,1020.3300170898438,USD
N100,2015-04-15,1022.4500122070312,1028.1500244140625,1019.7999877929688,1025.1700439453125,1025.1700439453125,587791200.0,1025.1700439453125,USD
N100,2015-04-16,1024.4100341796875,1025.3499755859375,1017.0700073242188,1018.1900024414062,1018.1900024414062,495460100.0,1018.1900024414062,USD
N100,2015-04-17,1016.0499877929688,1019.8699951171876,999.77001953125,1001.5800170898438,1001.5800170898438,732890300.0,1001.5800170898438,USD
N100,2015-04-20,1004.0399780273438,1010.3099975585938,1004.0399780273438,1010.1699829101562,1010.1699829101562,549401300.0,1010.1699829101562,USD
N100,2015-04-21,1013.9099731445312,1022.1199951171876,1008.8300170898438,1013.5800170898438,1013.5800170898438,624958200.0,1013.5800170898438,USD
N100,2015-04-22,1017.3900146484376,1020.0,1005.7100219726562,1014.52001953125,1014.52001953125,429471000.0,1014.52001953125,USD
N100,2015-04-23,1015.1900024414062,1017.7100219726562,1002.5,1009.5700073242188,1009.5700073242188,393464400.0,1009.5700073242188,USD
N100,2015-04-24,1013.489990234375,1017.5700073242188,1008.3699951171876,1013.6199951171876,1013.6199951171876,431666300.0,1013.6199951171876,USD
N100,2015-04-27,1013.5399780273438,1028.550048828125,1002.3900146484376,1026.199951171875,1026.199951171875,421580400.0,1026.199951171875,USD
N100,2015-04-28,1023.6900024414062,1023.6900024414062,1001.97998046875,1008.4099731445312,1008.4099731445312,483921600.0,1008.4099731445312,USD
N100,2015-04-29,1008.969970703125,1013.469970703125,982.4400024414062,982.4400024414062,982.4400024414062,464306700.0,982.4400024414062,USD
N100,2015-04-30,980.9199829101562,989.5700073242188,973.4099731445312,983.7100219726562,983.7100219726562,538445700.0,983.7100219726562,USD
N100,2015-05-04,985.6500244140624,994.1500244140624,977.52001953125,988.5999755859376,988.5999755859376,544037000.0,988.5999755859376,USD
N100,2015-05-05,986.97998046875,997.6199951171876,967.7100219726562,968.27001953125,968.27001953125,681155900.0,968.27001953125,USD
N100,2015-05-06,969.260009765625,975.219970703125,961.6799926757812,967.219970703125,967.219970703125,512650800.0,967.219970703125,USD
N100,2015-05-07,961.6500244140624,968.6500244140624,948.6500244140624,966.1799926757812,966.1799926757812,564517100.0,966.1799926757812,USD
N100,2015-05-08,973.6900024414062,989.760009765625,970.0499877929688,989.4099731445312,989.4099731445312,411582400.0,989.4099731445312,USD
N100,2015-05-11,984.9600219726562,986.1300048828124,979.4199829101562,984.5399780273438,984.5399780273438,339342000.0,984.5399780273438,USD
N100,2015-05-12,979.3300170898438,979.3300170898438,967.0999755859376,974.739990234375,974.739990234375,460412600.0,974.739990234375,USD
N100,2015-05-13,978.469970703125,987.0900268554688,970.4099731445312,973.530029296875,973.530029296875,515257600.0,973.530029296875,USD
N100,2015-05-14,969.989990234375,986.260009765625,963.02001953125,984.02001953125,984.02001953125,290436600.0,984.02001953125,USD
N100,2015-05-15,987.7100219726562,991.7899780273438,975.1699829101562,979.8499755859376,979.8499755859376,333386700.0,979.8499755859376,USD
N100,2015-05-18,980.4299926757812,985.3200073242188,967.8200073242188,982.010009765625,982.010009765625,315946900.0,982.010009765625,USD
N100,2015-05-19,986.530029296875,1002.0599975585938,986.530029296875,1001.0499877929688,1001.0499877929688,368715900.0,1001.0499877929688,USD
N100,2015-05-20,1000.530029296875,1006.6500244140624,997.6699829101562,1005.3099975585938,1005.3099975585938,344582100.0,1005.3099975585938,USD
N100,2015-05-21,1003.0700073242188,1007.530029296875,1000.3900146484376,1007.280029296875,1007.280029296875,277443100.0,1007.280029296875,USD
N100,2015-05-22,1007.4600219726562,1008.9000244140624,1002.8499755859376,1006.22998046875,1006.22998046875,251918300.0,1006.22998046875,USD
N100,2015-05-25,1006.4299926757812,1006.4299926757812,999.4400024414062,1002.239990234375,1002.239990234375,146238700.0,1002.239990234375,USD
N100,2015-05-26,1002.1699829101562,1006.6400146484376,991.4099731445312,994.5900268554688,994.5900268554688,332839400.0,994.5900268554688,USD
N100,2015-05-27,997.7000122070312,1012.6300048828124,994.8300170898438,1010.5399780273438,1010.5399780273438,432766100.0,1010.5399780273438,USD
N100,2015-05-28,1006.6699829101562,1009.530029296875,998.260009765625,1004.8499755859376,1004.8499755859376,343166000.0,1004.8499755859376,USD
N100,2015-05-29,1005.0599975585938,1006.25,983.2100219726562,983.52001953125,983.52001953125,596367400.0,983.52001953125,USD
N100,2015-06-01,987.7999877929688,992.489990234375,979.7999877929688,984.9400024414062,984.9400024414062,368076700.0,984.9400024414062,USD
N100,2015-06-02,989.5399780273438,989.5399780273438,972.8400268554688,979.1199951171876,979.1199951171876,453802800.0,979.1199951171876,USD
N100,2015-06-03,981.4299926757812,992.6699829101562,976.6400146484376,982.260009765625,982.260009765625,501737800.0,982.260009765625,USD
N100,2015-06-04,977.4500122070312,982.8400268554688,961.0900268554688,973.510009765625,973.510009765625,423686900.0,973.510009765625,USD
N100,2015-06-05,967.5499877929688,969.8200073242188,956.4000244140624,961.2899780273438,961.2899780273438,424837300.0,961.2899780273438,USD
N100,2015-06-08,961.239990234375,962.72998046875,951.2000122070312,951.2000122070312,951.2000122070312,359515900.0,951.2000122070312,USD
N100,2015-06-09,948.5499877929688,951.9600219726562,936.6400146484376,949.25,949.25,390055200.0,949.25,USD
N100,2015-06-10,946.469970703125,967.989990234375,942.280029296875,964.6500244140624,964.6500244140624,356974800.0,964.6500244140624,USD
N100,2015-06-11,963.4199829101562,980.6900024414062,961.989990234375,971.3900146484376,971.3900146484376,470738100.0,971.3900146484376,USD
N100,2015-06-12,968.9199829101562,970.77001953125,950.22998046875,958.4099731445312,958.4099731445312,338535300.0,958.4099731445312,USD
N100,2015-06-15,947.8599853515624,952.3699951171876,941.6300048828124,943.5999755859376,943.5999755859376,557380100.0,943.5999755859376,USD
N100,2015-06-16,936.239990234375,951.8200073242188,930.7000122070312,948.9199829101562,948.9199829101562,665664800.0,948.9199829101562,USD
N100,2015-06-17,950.7899780273438,953.0800170898438,936.739990234375,940.510009765625,940.510009765625,388389300.0,940.510009765625,USD
N100,2015-06-18,937.510009765625,942.6400146484376,925.52001953125,942.6400146484376,942.6400146484376,475629500.0,942.6400146484376,USD
N100,2015-06-19,943.5399780273438,955.2100219726562,942.469970703125,946.02001953125,946.02001953125,756564800.0,946.02001953125,USD
N100,2015-06-22,967.8200073242188,980.7100219726562,965.27001953125,979.1799926757812,979.1799926757812,684644600.0,979.1799926757812,USD
N100,2015-06-23,988.2000122070312,995.1799926757812,984.719970703125,991.02001953125,991.02001953125,662581300.0,991.02001953125,USD
N100,2015-06-24,990.3099975585938,991.52001953125,980.2999877929688,987.1300048828124,987.1300048828124,558277500.0,987.1300048828124,USD
N100,2015-06-25,977.7000122070312,994.6900024414062,977.7000122070312,986.8699951171876,986.8699951171876,526810500.0,986.8699951171876,USD
N100,2015-06-26,981.1199951171876,995.5700073242188,976.8499755859376,989.2999877929688,989.2999877929688,379173200.0,989.2999877929688,USD
N100,2015-06-29,944.77001953125,968.22998046875,944.77001953125,954.52001953125,954.52001953125,952434500.0,954.52001953125,USD
N100,2015-06-30,950.47998046875,958.5399780273438,940.5599975585938,940.5599975585938,940.5599975585938,850991400.0,940.5599975585938,USD
N100,2015-07-01,951.6300048828124,967.1099853515624,944.3599853515624,958.47998046875,958.47998046875,684152900.0,958.47998046875,USD
N100,2015-07-02,960.6199951171876,961.6699829101562,949.3200073242188,949.72998046875,949.72998046875,374200000.0,949.72998046875,USD
N100,2015-07-03,949.4500122070312,951.4400024414062,939.0700073242188,943.7899780273438,943.7899780273438,312539800.0,943.7899780273438,USD
N100,2015-07-06,924.7999877929688,937.97998046875,923.2999877929688,927.2999877929688,927.2999877929688,674798500.0,927.2999877929688,USD
N100,2015-07-07,927.9199829101562,929.47998046875,907.780029296875,908.260009765625,908.260009765625,580088800.0,908.260009765625,USD
N100,2015-07-08,909.9099731445312,920.1599731445312,906.97998046875,914.3099975585938,914.3099975585938,446965200.0,914.3099975585938,USD
N100,2015-07-09,918.719970703125,939.77001953125,916.8499755859376,936.6599731445312,936.6599731445312,559595000.0,936.6599731445312,USD
N100,2015-07-10,959.469970703125,965.1199951171876,953.4500122070312,962.4199829101562,962.4199829101562,684863400.0,962.4199829101562,USD
N100,2015-07-13,975.2000122070312,981.5599975585938,972.6400146484376,979.8499755859376,979.8499755859376,764958500.0,979.8499755859376,USD
N100,2015-07-14,979.3300170898438,985.75,977.0800170898438,985.75,985.75,471380700.0,985.75,USD
N100,2015-07-15,985.8200073242188,991.9299926757812,984.4600219726562,990.989990234375,990.989990234375,375463200.0,990.989990234375,USD
N100,2015-07-16,996.030029296875,1008.1599731445312,994.97998046875,1003.6400146484376,1003.6400146484376,544110900.0,1003.6400146484376,USD
N100,2015-07-17,1006.6199951171876,1006.780029296875,1001.9600219726562,1004.2899780273438,1004.2899780273438,340521800.0,1004.2899780273438,USD
N100,2015-07-20,1007.5399780273438,1015.969970703125,1006.280029296875,1008.5700073242188,1008.5700073242188,324958800.0,1008.5700073242188,USD
N100,2015-07-21,1010.5599975585938,1011.3599853515624,998.6500244140624,1000.780029296875,1000.780029296875,421623300.0,1000.780029296875,USD
N100,2015-07-22,994.6300048828124,1000.22998046875,994.0900268554688,996.27001953125,996.27001953125,314862000.0,996.27001953125,USD
N100,2015-07-23,1004.280029296875,1004.280029296875,991.5700073242188,995.3499755859376,995.3499755859376,322158100.0,995.3499755859376,USD
N100,2015-07-24,992.97998046875,1000.8400268554688,986.3599853515624,987.469970703125,987.469970703125,343896300.0,987.469970703125,USD
N100,2015-07-27,982.75,983.8800048828124,963.7899780273438,964.02001953125,964.02001953125,440759300.0,964.02001953125,USD
N100,2015-07-28,969.97998046875,976.5800170898438,965.760009765625,973.0599975585938,973.0599975585938,712889100.0,973.0599975585938,USD
N100,2015-07-29,978.2100219726562,981.530029296875,971.510009765625,980.3900146484376,980.3900146484376,522384900.0,980.3900146484376,USD
N100,2015-07-30,983.9099731445312,984.719970703125,976.97998046875,983.5,983.5,456873200.0,983.5,USD
N100,2015-07-31,986.72998046875,988.8400268554688,979.510009765625,987.8300170898438,987.8300170898438,445751600.0,987.8300170898438,USD
N100,2015-08-03,988.1199951171876,998.719970703125,987.2999877929688,997.5,997.5,390297400.0,997.5,USD
N100,2015-08-04,995.77001953125,995.77001953125,988.7000122070312,995.3099975585938,995.3099975585938,507080900.0,995.3099975585938,USD
N100,2015-08-05,999.77001953125,1009.6599731445312,999.3599853515624,1008.8099975585938,1008.8099975585938,386643400.0,1008.8099975585938,USD
N100,2015-08-06,1006.8800048828124,1012.3900146484376,1005.9000244140624,1006.9400024414062,1006.9400024414062,647321100.0,1006.9400024414062,USD
N100,2015-08-07,1005.5599975585938,1005.5599975585938,998.0900268554688,998.2999877929688,998.2999877929688,475949900.0,998.2999877929688,USD
N100,2015-08-10,1003.5399780273438,1005.27001953125,993.4500122070312,1005.1300048828124,1005.1300048828124,337278900.0,1005.1300048828124,USD
N100,2015-08-11,1003.1199951171876,1003.1199951171876,988.5900268554688,989.3200073242188,989.3200073242188,356895800.0,989.3200073242188,USD
N100,2015-08-12,979.8499755859376,979.8499755859376,954.239990234375,957.3099975585938,957.3099975585938,528682500.0,957.3099975585938,USD
N100,2015-08-13,971.719970703125,975.0800170898438,964.010009765625,966.4000244140624,966.4000244140624,496183500.0,966.4000244140624,USD
N100,2015-08-14,966.739990234375,972.2100219726562,957.3699951171876,960.2999877929688,960.2999877929688,333299300.0,960.2999877929688,USD
N100,2015-08-17,967.5700073242188,972.0,952.6599731445312,963.0,963.0,310281900.0,963.0,USD
N100,2015-08-18,961.2100219726562,967.3599853515624,959.1400146484376,964.2000122070312,964.2000122070312,291130000.0,964.2000122070312,USD
N100,2015-08-19,958.9600219726562,960.4400024414062,947.3099975585938,947.3099975585938,947.3099975585938,334284400.0,947.3099975585938,USD
N100,2015-08-20,944.3499755859376,945.7000122070312,925.1599731445312,926.719970703125,926.719970703125,320829000.0,926.719970703125,USD
N100,2015-08-21,912.72998046875,924.760009765625,896.280029296875,896.280029296875,896.280029296875,486135800.0,896.280029296875,USD
N100,2015-08-24,864.9199829101562,876.6300048828125,819.25,849.9400024414062,849.9400024414062,1159639000.0,849.9400024414062,USD
N100,2015-08-25,863.3599853515625,890.8699951171875,858.8400268554688,884.719970703125,884.719970703125,767082500.0,884.719970703125,USD
N100,2015-08-26,873.5499877929688,887.77001953125,859.0599975585938,871.1500244140625,871.1500244140625,723751000.0,871.1500244140625,USD
N100,2015-08-27,892.4299926757812,905.3900146484376,888.0599975585938,900.510009765625,900.510009765625,586586400.0,900.510009765625,USD
N100,2015-08-28,903.239990234375,904.3300170898438,894.0999755859375,904.3300170898438,904.3300170898438,369135600.0,904.3300170898438,USD
N100,2015-08-31,898.1799926757812,902.030029296875,892.760009765625,900.52001953125,900.52001953125,341188000.0,900.52001953125,USD
N100,2015-09-01,888.8400268554688,891.3699951171875,870.7000122070312,878.1699829101562,878.1699829101562,452589200.0,878.1699829101562,USD
N100,2015-09-02,881.3400268554688,888.47998046875,872.8900146484375,880.5900268554688,880.5900268554688,382274100.0,880.5900268554688,USD
N100,2015-09-03,889.6799926757812,905.0900268554688,886.8300170898438,898.469970703125,898.469970703125,504740300.0,898.469970703125,USD
N100,2015-09-04,890.5900268554688,891.0900268554688,870.260009765625,874.5800170898438,874.5800170898438,463950500.0,874.5800170898438,USD
N100,2015-09-07,882.3499755859375,886.8300170898438,875.4400024414062,879.0499877929688,879.0499877929688,409904200.0,879.0499877929688,USD
N100,2015-09-08,884.8200073242188,898.2899780273438,884.1799926757812,887.25,887.25,401810200.0,887.25,USD
N100,2015-09-09,907.9600219726562,912.5900268554688,899.0700073242188,899.5700073242188,899.5700073242188,589076800.0,899.5700073242188,USD
N100,2015-09-10,890.9400024414062,898.4600219726562,882.5800170898438,886.010009765625,886.010009765625,784515200.0,886.010009765625,USD
N100,2015-09-11,889.52001953125,889.52001953125,875.030029296875,876.219970703125,876.219970703125,533398700.0,876.219970703125,USD
N100,2015-09-14,877.3099975585938,885.8599853515625,869.5499877929688,870.7000122070312,870.7000122070312,467090400.0,870.7000122070312,USD
N100,2015-09-15,872.1900024414062,882.3200073242188,866.219970703125,878.7000122070312,878.7000122070312,535456700.0,878.7000122070312,USD
